cnmc_code,canonical_description,category_id,category_name,sector,standard_uom,duplicate_count,affected_cpses,specifications
CNMC-ELE-MCB-40A-3P-C-03605,MINIATURE CIRCUIT BREAKER 40A 3P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,ELECTRICAL-SWITCHGEAR,ELECTRICAL-SWITCHGEAR,Refining & Petrochemicals,EA,1,CPSE-IOCL,"{""spec_text"": ""MINIATURE CIRCUIT BREAKER 40A 3P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1""}"
CNMC-ROT-MECHSEAL-55MM-03606,CENTRIFUGAL PUMP SPARE MECH SEAL SIZE 55MM SPECIFICATION API 682 PLAN 53A SIC/SIC API 610 / API 682 COMPLIANT,PUMPS-ROTATING-SPARES,PUMPS-ROTATING-SPARES,Coal Mining & Extraction,EA,2,"CPSE-CIL, CPSE-IOCL","{""spec_text"": ""CENTRIFUGAL PUMP SPARE MECH SEAL SIZE 55MM SPECIFICATION API 682 PLAN 53A SIC/SIC API 610 / API 682 COMPLIANT""}"
CNMC-BRG-DGBB-6206-OPEN-03607,DEEP GROOVE BALL BEARING 30X62X16MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Refining & Petrochemicals,EA,1,CPSE-IOCL,"{""spec_text"": ""DEEP GROOVE BALL BEARING 30X62X16MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-FAS-STUD-34INCHX120MM-B7-2H-03608,HIGH TENSILE ALLOY STEEL STUD BOLT 3/4 INCH X 120MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H,HARDWARE-FASTENERS,HARDWARE-FASTENERS,Steel & Metals,SET,1,CPSE-SAIL,"{""spec_text"": ""HIGH TENSILE ALLOY STEEL STUD BOLT 3/4 INCH X 120MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H""}"
CNMC-FAS-BOLT-M16X65MM-8.8-03609,HEXAGONAL HEAD BOLT HIGH TENSILE M16 X 65MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,HARDWARE-FASTENERS,HARDWARE-FASTENERS,Thermal Power Generation,NO,1,CPSE-NTPC,"{""spec_text"": ""HEXAGONAL HEAD BOLT HIGH TENSILE M16 X 65MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED""}"
CNMC-PIPE-3INCH-SCH40-ASTMA106GRB-03610,SEAMLESS PIPE SIZE 3 INCH WALL THICKNESS SCH40 MATERIAL ASTM A106 GR B ASME B36.10M / B36.19M,PIPING-TUBES,PIPING-TUBES,Gas Transmission & Petrochem,MTR,1,CPSE-GAIL,"{""spec_text"": ""SEAMLESS PIPE SIZE 3 INCH WALL THICKNESS SCH40 MATERIAL ASTM A106 GR B ASME B36.10M / B36.19M""}"
CNMC-FLTR-CART-25MICRON-30INCH-SS316-03611,SPUN BONDED CARTRIDGE FILTER RATING 25 MICRON LENGTH 30 INCH MATERIAL SS316 DOE TYPE FOR INDUSTRIAL PROCESS LIQUIDS,FILTERS-CONSUMABLES,FILTERS-CONSUMABLES,Coal Mining & Extraction,EA,1,CPSE-CIL,"{""spec_text"": ""SPUN BONDED CARTRIDGE FILTER RATING 25 MICRON LENGTH 30 INCH MATERIAL SS316 DOE TYPE FOR INDUSTRIAL PROCESS LIQUIDS""}"
CNMC-SEAL-SPRL-2INCH-150#-SS304-03612,SPIRAL WOUND METALLIC GASKET 2 INCH CLASS 150# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20,GASKETS-SEALING-PRODUCTS,GASKETS-SEALING-PRODUCTS,Steel & Metals,EA,1,CPSE-SAIL,"{""spec_text"": ""SPIRAL WOUND METALLIC GASKET 2 INCH CLASS 150# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20""}"
CNMC-ELE-MCB-32A-1P-C-03613,MINIATURE CIRCUIT BREAKER 32A 1P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,ELECTRICAL-SWITCHGEAR,ELECTRICAL-SWITCHGEAR,Oil & Gas Upstream,EA,2,"CPSE-NTPC, CPSE-ONGC","{""spec_text"": ""MINIATURE CIRCUIT BREAKER 32A 1P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1""}"
CNMC-ELE-MCCB-250A-4P-36KA-03614,MOULDED CASE CIRCUIT BREAKER 250A 4P 415V AC 36KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2,ELECTRICAL-SWITCHGEAR,ELECTRICAL-SWITCHGEAR,Gas Transmission & Petrochem,EA,1,CPSE-GAIL,"{""spec_text"": ""MOULDED CASE CIRCUIT BREAKER 250A 4P 415V AC 36KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2""}"
CNMC-ELE-MCCB-630A-3P-50KA-03615,MOULDED CASE CIRCUIT BREAKER 630A 3P 415V AC 50KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2,ELECTRICAL-SWITCHGEAR,ELECTRICAL-SWITCHGEAR,Oil & Gas Upstream,EA,1,CPSE-ONGC,"{""spec_text"": ""MOULDED CASE CIRCUIT BREAKER 630A 3P 415V AC 50KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2""}"
CNMC-BRG-DGBB-6308-OPEN-03616,DEEP GROOVE BALL BEARING 40X90X23MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Thermal Power Generation,EA,1,CPSE-NTPC,"{""spec_text"": ""DEEP GROOVE BALL BEARING 40X90X23MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-BRG-SPH-22220-C3-03617,SPHERICAL ROLLER BEARING 100X180X46MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Coal Mining & Extraction,EA,1,CPSE-CIL,"{""spec_text"": ""SPHERICAL ROLLER BEARING 100X180X46MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-ELE-MCB-20A-1P-C-03618,MINIATURE CIRCUIT BREAKER 20A 1P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,ELECTRICAL-SWITCHGEAR,ELECTRICAL-SWITCHGEAR,Steel & Metals,EA,1,CPSE-SAIL,"{""spec_text"": ""MINIATURE CIRCUIT BREAKER 20A 1P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1""}"
CNMC-BRG-DGBB-6312-OPEN-03619,DEEP GROOVE BALL BEARING 60X130X31MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Heavy Electrical Engineering,EA,1,CPSE-BHEL,"{""spec_text"": ""DEEP GROOVE BALL BEARING 60X130X31MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-FAS-STUD-34INCHX120MM-B7-2H-03620,HIGH TENSILE ALLOY STEEL STUD BOLT 3/4 INCH X 120MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H,HARDWARE-FASTENERS,HARDWARE-FASTENERS,Thermal Power Generation,SET,1,CPSE-NTPC,"{""spec_text"": ""HIGH TENSILE ALLOY STEEL STUD BOLT 3/4 INCH X 120MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H""}"
CNMC-BRG-DGBB-6308-OPEN-03621,DEEP GROOVE BALL BEARING 40X90X23MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Thermal Power Generation,EA,1,CPSE-NTPC,"{""spec_text"": ""DEEP GROOVE BALL BEARING 40X90X23MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-CBL-LTXLPE-3.5CX120SQMM-1.1KV-03622,1.1KV GRADE 3.5C X 120 SQMM STRANDED ALUMINIUM CONDUCTOR XLPE INSULATED GALVANIZED STEEL ARMOURED PVC SHEATHED IS 7098,ELECTRICAL-CABLES,ELECTRICAL-CABLES,Oil & Gas Upstream,MTR,1,CPSE-ONGC,"{""spec_text"": ""1.1KV GRADE 3.5C X 120 SQMM STRANDED ALUMINIUM CONDUCTOR XLPE INSULATED GALVANIZED STEEL ARMOURED PVC SHEATHED IS 7098""}"
CNMC-BRG-SPH-22222-C3-03623,SPHERICAL ROLLER BEARING 110X200X53MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Oil & Gas Upstream,EA,1,CPSE-ONGC,"{""spec_text"": ""SPHERICAL ROLLER BEARING 110X200X53MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-BRG-SPH-22226K-C3-03624,SPHERICAL ROLLER BEARING 130X230X64MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Coal Mining & Extraction,EA,2,"CPSE-CIL, CPSE-ONGC","{""spec_text"": ""SPHERICAL ROLLER BEARING 130X230X64MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-SEAL-SPRL-2INCH-150#-SS304-03625,SPIRAL WOUND METALLIC GASKET 2 INCH CLASS 150# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20,GASKETS-SEALING-PRODUCTS,GASKETS-SEALING-PRODUCTS,Thermal Power Generation,EA,1,CPSE-NTPC,"{""spec_text"": ""SPIRAL WOUND METALLIC GASKET 2 INCH CLASS 150# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20""}"
CNMC-FAS-BOLT-M20X80MM-4.6-03626,HEXAGONAL HEAD BOLT HIGH TENSILE M20 X 80MM LENGTH PROPERTY CLASS 4.6 IS 1364 / ISO 4014 GALVANIZED,HARDWARE-FASTENERS,HARDWARE-FASTENERS,Thermal Power Generation,NO,1,CPSE-NTPC,"{""spec_text"": ""HEXAGONAL HEAD BOLT HIGH TENSILE M20 X 80MM LENGTH PROPERTY CLASS 4.6 IS 1364 / ISO 4014 GALVANIZED""}"
CNMC-INS-XMTR-PRESSURE-0-40BAR-4-20MAHART-03627,SMART PRESSURE TRANSMITTER RANGE 0-40 BAR OUTPUT 4-20MA HART DIAPHRAGM SS316L PROCESS CONN 1/2 INCH NPT ACCURACY 0.065%,INSTRUMENTATION-CONTROL,INSTRUMENTATION-CONTROL,Refining & Petrochemicals,EA,1,CPSE-IOCL,"{""spec_text"": ""SMART PRESSURE TRANSMITTER RANGE 0-40 BAR OUTPUT 4-20MA HART DIAPHRAGM SS316L PROCESS CONN 1/2 INCH NPT ACCURACY 0.065%""}"
CNMC-BRG-DGBB-6208-2RS1-03628,DEEP GROOVE BALL BEARING 40X80X18MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Refining & Petrochemicals,EA,1,CPSE-IOCL,"{""spec_text"": ""DEEP GROOVE BALL BEARING 40X80X18MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-CBL-LTXLPE-4CX50SQMM-1.1KV-03629,1.1KV GRADE 4C X 50 SQMM STRANDED ALUMINIUM CONDUCTOR XLPE INSULATED GALVANIZED STEEL ARMOURED PVC SHEATHED IS 7098,ELECTRICAL-CABLES,ELECTRICAL-CABLES,Thermal Power Generation,MTR,1,CPSE-NTPC,"{""spec_text"": ""1.1KV GRADE 4C X 50 SQMM STRANDED ALUMINIUM CONDUCTOR XLPE INSULATED GALVANIZED STEEL ARMOURED PVC SHEATHED IS 7098""}"
CNMC-BRG-DGBB-6312-ZZ-03630,DEEP GROOVE BALL BEARING 60X130X31MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Coal Mining & Extraction,EA,2,"CPSE-CIL, CPSE-NTPC","{""spec_text"": ""DEEP GROOVE BALL BEARING 60X130X31MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-BRG-DGBB-6310-2RS1-03631,DEEP GROOVE BALL BEARING 50X110X27MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Gas Transmission & Petrochem,EA,1,CPSE-GAIL,"{""spec_text"": ""DEEP GROOVE BALL BEARING 50X110X27MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-INS-GAUGE-0-250KGCM2-150MM-03632,INDUSTRIAL BOURDON TUBE PRESSURE GAUGE RANGE 0-250 KG/CM2 DIAL 150MM BOTTOM MOUNT 1/2 INCH NPT CASE SS304 IP65 ASME B40.100,INSTRUMENTATION-CONTROL,INSTRUMENTATION-CONTROL,Steel & Metals,EA,1,CPSE-SAIL,"{""spec_text"": ""INDUSTRIAL BOURDON TUBE PRESSURE GAUGE RANGE 0-250 KG/CM2 DIAL 150MM BOTTOM MOUNT 1/2 INCH NPT CASE SS304 IP65 ASME B40.100""}"
CNMC-BRG-SPH-22316-NORMAL-03633,SPHERICAL ROLLER BEARING 80X170X58MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Oil & Gas Upstream,EA,2,"CPSE-IOCL, CPSE-ONGC","{""spec_text"": ""SPHERICAL ROLLER BEARING 80X170X58MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-VLV-GATE-1INCH-150#-A105-03634,GATE VALVE 1 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY A105 TRIM 8 API 600 / API 602 / ASME B16.34,PIPING-VALVES,PIPING-VALVES,Coal Mining & Extraction,EA,2,"CPSE-CIL, CPSE-SAIL","{""spec_text"": ""GATE VALVE 1 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY A105 TRIM 8 API 600 / API 602 / ASME B16.34""}"
CNMC-BRG-SPH-22218K-C3-03635,SPHERICAL ROLLER BEARING 90X160X40MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Heavy Electrical Engineering,EA,1,CPSE-BHEL,"{""spec_text"": ""SPHERICAL ROLLER BEARING 90X160X40MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-FLTR-CART-25MICRON-10INCH-PP-03636,SPUN BONDED CARTRIDGE FILTER RATING 25 MICRON LENGTH 10 INCH MATERIAL PP DOE TYPE FOR INDUSTRIAL PROCESS LIQUIDS,FILTERS-CONSUMABLES,FILTERS-CONSUMABLES,Oil & Gas Upstream,EA,1,CPSE-ONGC,"{""spec_text"": ""SPUN BONDED CARTRIDGE FILTER RATING 25 MICRON LENGTH 10 INCH MATERIAL PP DOE TYPE FOR INDUSTRIAL PROCESS LIQUIDS""}"
CNMC-BRG-SPH-22226-C3-03637,SPHERICAL ROLLER BEARING 130X230X64MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Coal Mining & Extraction,EA,1,CPSE-CIL,"{""spec_text"": ""SPHERICAL ROLLER BEARING 130X230X64MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-CBL-LTXLPE-3.5CX120SQMM-1.1KV-03638,1.1KV GRADE 3.5C X 120 SQMM STRANDED ALUMINIUM CONDUCTOR XLPE INSULATED GALVANIZED STEEL ARMOURED PVC SHEATHED IS 7098,ELECTRICAL-CABLES,ELECTRICAL-CABLES,Steel & Metals,MTR,1,CPSE-SAIL,"{""spec_text"": ""1.1KV GRADE 3.5C X 120 SQMM STRANDED ALUMINIUM CONDUCTOR XLPE INSULATED GALVANIZED STEEL ARMOURED PVC SHEATHED IS 7098""}"
CNMC-INS-RTD-PT100-SIMPLEX-300MM-03639,RESISTANCE TEMPERATURE DETECTOR SIMPLEX PT100 3-WIRE CLASS A SHEATH OD 6MM LENGTH 300MM SS316 IEC 60751,INSTRUMENTATION-CONTROL,INSTRUMENTATION-CONTROL,Steel & Metals,EA,2,"CPSE-NTPC, CPSE-SAIL","{""spec_text"": ""RESISTANCE TEMPERATURE DETECTOR SIMPLEX PT100 3-WIRE CLASS A SHEATH OD 6MM LENGTH 300MM SS316 IEC 60751""}"
CNMC-BRG-DGBB-6210-2RS1-03640,DEEP GROOVE BALL BEARING 50X90X20MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Refining & Petrochemicals,EA,1,CPSE-IOCL,"{""spec_text"": ""DEEP GROOVE BALL BEARING 50X90X20MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-BRG-DGBB-6308-OPEN-03641,DEEP GROOVE BALL BEARING 40X90X23MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Thermal Power Generation,EA,1,CPSE-NTPC,"{""spec_text"": ""DEEP GROOVE BALL BEARING 40X90X23MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-INS-RTD-PT100-DUPLEX-450MM-03642,RESISTANCE TEMPERATURE DETECTOR DUPLEX PT100 3-WIRE CLASS A SHEATH OD 6MM LENGTH 450MM SS316 IEC 60751,INSTRUMENTATION-CONTROL,INSTRUMENTATION-CONTROL,Refining & Petrochemicals,EA,1,CPSE-IOCL,"{""spec_text"": ""RESISTANCE TEMPERATURE DETECTOR DUPLEX PT100 3-WIRE CLASS A SHEATH OD 6MM LENGTH 450MM SS316 IEC 60751""}"
CNMC-BRG-SPH-22320K-NORMAL-03643,SPHERICAL ROLLER BEARING 100X215X73MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Refining & Petrochemicals,EA,1,CPSE-IOCL,"{""spec_text"": ""SPHERICAL ROLLER BEARING 100X215X73MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-FAS-BOLT-M20X65MM-8.8-03644,HEXAGONAL HEAD BOLT HIGH TENSILE M20 X 65MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,HARDWARE-FASTENERS,HARDWARE-FASTENERS,Heavy Electrical Engineering,NO,1,CPSE-BHEL,"{""spec_text"": ""HEXAGONAL HEAD BOLT HIGH TENSILE M20 X 65MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED""}"
CNMC-BRG-DGBB-6210-ZZ-03645,DEEP GROOVE BALL BEARING 50X90X20MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Coal Mining & Extraction,EA,1,CPSE-CIL,"{""spec_text"": ""DEEP GROOVE BALL BEARING 50X90X20MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-VLV-BALL-2INCH-300#-CF8M-03646,3-PIECE BALL VALVE FULL BORE 2 INCH CLASS 300# FLANGED BODY CF8M PTFE SEAT LEVER OPERATED BS 5351 / ASME B16.34,PIPING-VALVES,PIPING-VALVES,Thermal Power Generation,EA,1,CPSE-NTPC,"{""spec_text"": ""3-PIECE BALL VALVE FULL BORE 2 INCH CLASS 300# FLANGED BODY CF8M PTFE SEAT LEVER OPERATED BS 5351 / ASME B16.34""}"
CNMC-BRG-SPH-22318K-NORMAL-03647,SPHERICAL ROLLER BEARING 90X190X64MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Thermal Power Generation,EA,1,CPSE-NTPC,"{""spec_text"": ""SPHERICAL ROLLER BEARING 90X190X64MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-INS-GAUGE-0-100KGCM2-150MM-03648,INDUSTRIAL BOURDON TUBE PRESSURE GAUGE RANGE 0-100 KG/CM2 DIAL 150MM BOTTOM MOUNT 1/2 INCH NPT CASE SS304 IP65 ASME B40.100,INSTRUMENTATION-CONTROL,INSTRUMENTATION-CONTROL,Oil & Gas Upstream,EA,1,CPSE-ONGC,"{""spec_text"": ""INDUSTRIAL BOURDON TUBE PRESSURE GAUGE RANGE 0-100 KG/CM2 DIAL 150MM BOTTOM MOUNT 1/2 INCH NPT CASE SS304 IP65 ASME B40.100""}"
CNMC-ELE-MCCB-250A-4P-36KA-03649,MOULDED CASE CIRCUIT BREAKER 250A 4P 415V AC 36KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2,ELECTRICAL-SWITCHGEAR,ELECTRICAL-SWITCHGEAR,Steel & Metals,EA,1,CPSE-SAIL,"{""spec_text"": ""MOULDED CASE CIRCUIT BREAKER 250A 4P 415V AC 36KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2""}"
CNMC-FLTR-CART-10MICRON-20INCH-PP-03650,SPUN BONDED CARTRIDGE FILTER RATING 10 MICRON LENGTH 20 INCH MATERIAL PP DOE TYPE FOR INDUSTRIAL PROCESS LIQUIDS,FILTERS-CONSUMABLES,FILTERS-CONSUMABLES,Gas Transmission & Petrochem,EA,1,CPSE-GAIL,"{""spec_text"": ""SPUN BONDED CARTRIDGE FILTER RATING 10 MICRON LENGTH 20 INCH MATERIAL PP DOE TYPE FOR INDUSTRIAL PROCESS LIQUIDS""}"
CNMC-BRG-DGBB-6306-2RS1-03651,DEEP GROOVE BALL BEARING 30X72X19MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Refining & Petrochemicals,EA,1,CPSE-IOCL,"{""spec_text"": ""DEEP GROOVE BALL BEARING 30X72X19MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-VLV-BALL-2INCH-150#-WCB-03652,3-PIECE BALL VALVE FULL BORE 2 INCH CLASS 150# FLANGED BODY WCB PTFE SEAT LEVER OPERATED BS 5351 / ASME B16.34,PIPING-VALVES,PIPING-VALVES,Gas Transmission & Petrochem,EA,1,CPSE-GAIL,"{""spec_text"": ""3-PIECE BALL VALVE FULL BORE 2 INCH CLASS 150# FLANGED BODY WCB PTFE SEAT LEVER OPERATED BS 5351 / ASME B16.34""}"
CNMC-BRG-SPH-22218-NORMAL-03653,SPHERICAL ROLLER BEARING 90X160X40MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Coal Mining & Extraction,EA,2,CPSE-CIL,"{""spec_text"": ""SPHERICAL ROLLER BEARING 90X160X40MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-VLV-GATE-2INCH-150#-A105-03654,GATE VALVE 2 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY A105 TRIM 8 API 600 / API 602 / ASME B16.34,PIPING-VALVES,PIPING-VALVES,Steel & Metals,EA,1,CPSE-SAIL,"{""spec_text"": ""GATE VALVE 2 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY A105 TRIM 8 API 600 / API 602 / ASME B16.34""}"
CNMC-VLV-GATE-6INCH-150#-WCB-03655,GATE VALVE 6 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY WCB TRIM 8 API 600 / API 602 / ASME B16.34,PIPING-VALVES,PIPING-VALVES,Coal Mining & Extraction,EA,1,CPSE-CIL,"{""spec_text"": ""GATE VALVE 6 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY WCB TRIM 8 API 600 / API 602 / ASME B16.34""}"
CNMC-BRG-SPH-22222-NORMAL-03656,SPHERICAL ROLLER BEARING 110X200X53MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Steel & Metals,EA,1,CPSE-SAIL,"{""spec_text"": ""SPHERICAL ROLLER BEARING 110X200X53MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-BRG-SPH-22220-NORMAL-03657,SPHERICAL ROLLER BEARING 100X180X46MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Steel & Metals,EA,1,CPSE-SAIL,"{""spec_text"": ""SPHERICAL ROLLER BEARING 100X180X46MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-VLV-CHECK-3INCH-150#-WCB-03658,SWING CHECK NON RETURN VALVE 3 INCH CLASS 150# FLANGED RF BODY WCB TRIM 8 BS 1868 / ASME B16.34,PIPING-VALVES,PIPING-VALVES,Thermal Power Generation,EA,2,CPSE-NTPC,"{""spec_text"": ""SWING CHECK NON RETURN VALVE 3 INCH CLASS 150# FLANGED RF BODY WCB TRIM 8 BS 1868 / ASME B16.34""}"
CNMC-INS-XMTR-TEMPERATURE-0-400DEGC-4-20MAHART-03659,SMART TEMPERATURE TRANSMITTER RANGE 0-400 DEG C OUTPUT 4-20MA HART DIAPHRAGM HEAD MOUNT PROCESS CONN 1/2 INCH NPT ACCURACY 0.065%,INSTRUMENTATION-CONTROL,INSTRUMENTATION-CONTROL,Oil & Gas Upstream,EA,2,"CPSE-NTPC, CPSE-ONGC","{""spec_text"": ""SMART TEMPERATURE TRANSMITTER RANGE 0-400 DEG C OUTPUT 4-20MA HART DIAPHRAGM HEAD MOUNT PROCESS CONN 1/2 INCH NPT ACCURACY 0.065%""}"
CNMC-VLV-GATE-2INCH-150#-A105-03660,GATE VALVE 2 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY A105 TRIM 8 API 600 / API 602 / ASME B16.34,PIPING-VALVES,PIPING-VALVES,Steel & Metals,EA,1,CPSE-SAIL,"{""spec_text"": ""GATE VALVE 2 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY A105 TRIM 8 API 600 / API 602 / ASME B16.34""}"
CNMC-BRG-SPH-22224-NORMAL-03661,SPHERICAL ROLLER BEARING 120X215X58MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Oil & Gas Upstream,EA,2,"CPSE-ONGC, CPSE-SAIL","{""spec_text"": ""SPHERICAL ROLLER BEARING 120X215X58MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-PIPE-8INCH-SCH40-ASTMA106GRB-03662,SEAMLESS PIPE SIZE 8 INCH WALL THICKNESS SCH40 MATERIAL ASTM A106 GR B ASME B36.10M / B36.19M,PIPING-TUBES,PIPING-TUBES,Coal Mining & Extraction,MTR,1,CPSE-CIL,"{""spec_text"": ""SEAMLESS PIPE SIZE 8 INCH WALL THICKNESS SCH40 MATERIAL ASTM A106 GR B ASME B36.10M / B36.19M""}"
