source_material_code,cpse_id,sector,plant_code,raw_description,cleaned_description,cnmc_code,canonical_description,category_id,standard_uom,source_uom,match_type,match_confidence,review_status,issue_flag,unit_price_inr,current_stock_qty,annual_procurement_qty
MAT-775566,CPSE-IOCL,Refining & Petrochemicals,IOCL-MATHURA-REFINERY,Pr Gauge 0-10 Kg/Cm2 Dial 100Mm,pr gauge 0-10 kg/cm2 dial 100mm,CNMC-INS-GAUGE-0-10KGCM2-100MM-04066,INDUSTRIAL BOURDON TUBE PRESSURE GAUGE RANGE 0-10 KG/CM2 DIAL 100MM BOTTOM MOUNT 1/2 INCH NPT CASE SS304 IP65 ASME B40.100,INSTRUMENTATION-CONTROL,EA,EA,EXACT_DUPLICATE,0.95,PENDING_REVIEW,PRICE_SPREAD_WARNING,2589.49,11,31
MAT-696772,CPSE-IOCL,Refining & Petrochemicals,IOCL-PARADIP-REFINERY,HEX HEAD BOLT M16 X 65MM GR 8.8,hex head bolt m16 x 65mm gr 8.8,CNMC-FAS-BOLT-M16X65MM-8.8-04067,HEXAGONAL HEAD BOLT HIGH TENSILE M16 X 65MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,HARDWARE-FASTENERS,NO,NO,UNIQUE,1.0,AUTO_APPROVED,,61.54,31,108
MAT-711164,CPSE-NTPC,Thermal Power Generation,NTPC-RAMAGUNDAM-STPS-2600MW,PUMP IMPELLER DIA 320MM ASTM A351 CF8M,pump impeller dia 320mm astm a351 cf8m,CNMC-ROT-PUMPIMPELLER-DIA320MM-04068,CENTRIFUGAL PUMP SPARE PUMP IMPELLER SIZE DIA 320MM SPECIFICATION ASTM A351 CF8M API 610 / API 682 COMPLIANT,PUMPS-ROTATING-SPARES,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,49294.72,1,3
MAT-884135,CPSE-CIL,Coal Mining & Extraction,CIL-NCL-SINGRAULI-MINES,BEARING SPH ROLLER 22316K C3,bearing sph roller 22316k c3,CNMC-BRG-SPH-22316K-C3-04069,SPHERICAL ROLLER BEARING 80X170X58MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,EXACT_DUPLICATE,0.95,PENDING_REVIEW,PRICE_SPREAD_WARNING,16220.91,3,11
MAT-559924,CPSE-IOCL,Refining & Petrochemicals,IOCL-PANIPAT-REFINERY,Brg Sph Rllr 22316K C3,brg sph rllr 22316k c3,CNMC-BRG-SPH-22316K-C3-04069,SPHERICAL ROLLER BEARING 80X170X58MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,EXACT_DUPLICATE,0.95,PENDING_REVIEW,PRICE_SPREAD_WARNING,21150.94,12,38
MAT-968304,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-VIJAIPUR-COMPRESSOR,BEARING SPH ROLLER 22314K NORMAL,bearing sph roller 22314k normal,CNMC-BRG-SPH-22314K-NORMAL-04070,SPHERICAL ROLLER BEARING 70X150X51MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,9136.53,42,103
MAT-435107,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HARIDWAR-HEEP,MCB 10A 1P C CURVE 10KA,mcb 10a 1p c curve 10ka,CNMC-ELE-MCB-10A-1P-C-04071,MINIATURE CIRCUIT BREAKER 10A 1P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,ELECTRICAL-SWITCHGEAR,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,286.81,2,8
MAT-742280,CPSE-IOCL,Refining & Petrochemicals,IOCL-GUJARAT-KOYALI-REFINERY,MCB 10A 1P C CURVE 10KA,mcb 10a 1p c curve 10ka,CNMC-ELE-MCB-10A-1P-C-04071,MINIATURE CIRCUIT BREAKER 10A 1P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,ELECTRICAL-SWITCHGEAR,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,261.04,1,5
MAT-810637,CPSE-SAIL,Steel & Metals,SAIL-DURGAPUR-STEEL-PLANT,GATE VALVE 3 INCH 150# CF8M FLGD,gate valve 3 inch 150# cf8m flgd,CNMC-VLV-GATE-3INCH-150#-CF8M-04072,GATE VALVE 3 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY CF8M TRIM 8 API 600 / API 602 / ASME B16.34,PIPING-VALVES,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,37689.07,1,4
MAT-682668,CPSE-NTPC,Thermal Power Generation,NTPC-VINDHYACHAL-STPS-4760MW,GATE VALVE 3 IN 150# CF8M FLGD,gate valve 3 in 150# cf8m flgd,CNMC-VLV-GATE-3INCH-150#-CF8M-04072,GATE VALVE 3 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY CF8M TRIM 8 API 600 / API 602 / ASME B16.34,PIPING-VALVES,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,39990.87,1,4
MAT-355827,CPSE-SAIL,Steel & Metals,SAIL-DURGAPUR-STEEL-PLANT,BEARING BALL 6207 2RS1 C3,bearing ball 6207 2rs1 c3,CNMC-BRG-DGBB-6207-2RS1-04073,DEEP GROOVE BALL BEARING 35X72X17MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,750.96,5,29
MAT-408476,CPSE-ONGC,Oil & Gas Upstream,ONGC-HAZIRA-GAS-PLANT,FLANGE SORF 3 INCH 150# A105,flange sorf 3 inch 150# a105,CNMC-FLG-SORF-3INCH-150#-A105-04074,FORGED CARBON STEEL FLANGE SORF SIZE 3 INCH CLASS 150# ASTM A105 ASME B16.5,PIPING-FITTINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,1201.42,3,17
MAT-906824,CPSE-NTPC,Thermal Power Generation,NTPC-SINGRAULI-STPS-2000MW,BEARING BALL 6306 ZZ C3,bearing ball 6306 zz c3,CNMC-BRG-DGBB-6306-ZZ-04075,DEEP GROOVE BALL BEARING 30X72X19MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,696.99,7,20
MAT-444554,CPSE-NTPC,Thermal Power Generation,NTPC-KORBA-SUPER-THERMAL,BEARING SPH ROLLER 22320K C3,bearing sph roller 22320k c3,CNMC-BRG-SPH-22320K-C3-04076,SPHERICAL ROLLER BEARING 100X215X73MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,EXACT_DUPLICATE,0.95,PENDING_REVIEW,PRICE_SPREAD_WARNING,28278.13,2,5
MAT-967066,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-VIJAIPUR-COMPRESSOR,Bearing Sph Roller 22320K C3,bearing sph roller 22320k c3,CNMC-BRG-SPH-22320K-C3-04076,SPHERICAL ROLLER BEARING 100X215X73MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,EXACT_DUPLICATE,0.95,PENDING_REVIEW,PRICE_SPREAD_WARNING,30083.93,1,8
MAT-478527,CPSE-SAIL,Steel & Metals,SAIL-DURGAPUR-STEEL-PLANT,Bearing Sph Rllr 22320K C3,bearing sph rllr 22320k c3,CNMC-BRG-SPH-22320K-C3-04076,SPHERICAL ROLLER BEARING 100X215X73MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,EXACT_DUPLICATE,0.95,PENDING_REVIEW,PRICE_SPREAD_WARNING,36481.62,0,1
MAT-442703,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-PATA-PETROCHEMICAL,MCCB 100A 3P 25KA THERM-MAG,mccb 100a 3p 25ka therm-mag,CNMC-ELE-MCCB-100A-3P-25KA-04077,MOULDED CASE CIRCUIT BREAKER 100A 3P 415V AC 25KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2,ELECTRICAL-SWITCHGEAR,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,9034.38,4,18
MAT-266744,CPSE-SAIL,Steel & Metals,SAIL-IISCO-BURNPUR,PIPE SMLS CS 3 INCH SCH40 ASTM A106 GR B,pipe smls cs 3 inch sch40 astm a106 gr b,CNMC-PIPE-3INCH-SCH40-ASTMA106GRB-04078,SEAMLESS PIPE SIZE 3 INCH WALL THICKNESS SCH40 MATERIAL ASTM A106 GR B ASME B36.10M / B36.19M,PIPING-TUBES,MTR,MTR,UNIQUE,1.0,AUTO_APPROVED,,1302.14,6,29
MAT-351864,CPSE-BHEL,Heavy Electrical Engineering,BHEL-BHOPAL-HEP,BEARING BALL 6206 2RS1 C3,bearing ball 6206 2rs1 c3,CNMC-BRG-DGBB-6206-2RS1-04079,DEEP GROOVE BALL BEARING 30X62X16MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,457.99,3,11
MAT-797299,CPSE-BHEL,Heavy Electrical Engineering,BHEL-TRICHY-BOILER-PLANT,SPIRAL WOUND GASKET 4 INCH 300# SS304/GR,spiral wound gasket 4 inch 300# ss304/gr,CNMC-SEAL-SPRL-4INCH-300#-SS304-04080,SPIRAL WOUND METALLIC GASKET 4 INCH CLASS 300# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20,GASKETS-SEALING-PRODUCTS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,880.14,337,997
MAT-357325,CPSE-BHEL,Heavy Electrical Engineering,BHEL-BHOPAL-HEP,BEARING SPH ROLLER 22224K NORMAL,bearing sph roller 22224k normal,CNMC-BRG-SPH-22224K-NORMAL-04081,SPHERICAL ROLLER BEARING 120X215X58MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,20788.44,4,14
MAT-358739,CPSE-SAIL,Steel & Metals,SAIL-IISCO-BURNPUR,CABLE HT XLPE 11KV 3C X 185 SQMM AL ARMD,cable ht xlpe 11kv 3c x 185 sqmm al armd,CNMC-CBL-HTXLPE-3CX185SQMM-11KV-04082,11KV GRADE 3C X 185 SQMM STRANDED ALUMINIUM CONDUCTOR XLPE INSULATED GALVANIZED STEEL ARMOURED PVC SHEATHED IS 7098,ELECTRICAL-CABLES,MTR,MTR,UNIQUE,1.0,AUTO_APPROVED,,2464.18,4,23
MAT-169332,CPSE-SAIL,Steel & Metals,SAIL-BHILAI-STEEL-PLANT,BEARING SPH ROLLER 22218K NORMAL,bearing sph roller 22218k normal,CNMC-BRG-SPH-22218K-NORMAL-04083,SPHERICAL ROLLER BEARING 90X160X40MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,7089.53,8,38
MAT-898314,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-VIJAIPUR-COMPRESSOR,BEARING SPH ROLLER 22222K NORMAL,bearing sph roller 22222k normal,CNMC-BRG-SPH-22222K-NORMAL-04084,SPHERICAL ROLLER BEARING 110X200X53MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,15838.02,6,15
MAT-249523,CPSE-NTPC,Thermal Power Generation,NTPC-DADRI-POWER-STATION,CABLE HT XLPE 11KV 3C X 240 SQMM AL ARMD,cable ht xlpe 11kv 3c x 240 sqmm al armd,CNMC-CBL-HTXLPE-3CX240SQMM-11KV-04085,11KV GRADE 3C X 240 SQMM STRANDED ALUMINIUM CONDUCTOR XLPE INSULATED GALVANIZED STEEL ARMOURED PVC SHEATHED IS 7098,ELECTRICAL-CABLES,MTR,MTR,UNIQUE,1.0,AUTO_APPROVED,,3557.36,1,5
MAT-145276,CPSE-NTPC,Thermal Power Generation,NTPC-VINDHYACHAL-STPS-4760MW,BEARING SPH ROLLER 22222 C3,bearing sph roller 22222 c3,CNMC-BRG-SPH-22222-C3-04086,SPHERICAL ROLLER BEARING 110X200X53MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,16199.14,5,17
MAT-848505,CPSE-SAIL,Steel & Metals,SAIL-ROURKELA-STEEL-PLANT,MCB 10A 1P C CURVE 10KA,mcb 10a 1p c curve 10ka,CNMC-ELE-MCB-10A-1P-C-04087,MINIATURE CIRCUIT BREAKER 10A 1P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,ELECTRICAL-SWITCHGEAR,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,307.4,21,55
MAT-219074,CPSE-ONGC,Oil & Gas Upstream,ONGC-HAZIRA-GAS-PLANT,BEARING SPH ROLLER 22320 C3,bearing sph roller 22320 c3,CNMC-BRG-SPH-22320-C3-04088,SPHERICAL ROLLER BEARING 100X215X73MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,30189.79,0,3
MAT-415985,CPSE-NTPC,Thermal Power Generation,NTPC-SINGRAULI-STPS-2000MW,BRG SPH RLLR 22320 C3,brg sph rllr 22320 c3,CNMC-BRG-SPH-22320-C3-04088,SPHERICAL ROLLER BEARING 100X215X73MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,35254.99,0,2
MAT-399965,CPSE-NTPC,Thermal Power Generation,NTPC-KORBA-SUPER-THERMAL,RTD PT100 SIMPLEX CL-A 6X200MM,rtd pt100 simplex cl-a 6x200mm,CNMC-INS-RTD-PT100-SIMPLEX-200MM-04089,RESISTANCE TEMPERATURE DETECTOR SIMPLEX PT100 3-WIRE CLASS A SHEATH OD 6MM LENGTH 200MM SS316 IEC 60751,INSTRUMENTATION-CONTROL,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,2209.52,17,51
MAT-196526,CPSE-SAIL,Steel & Metals,SAIL-BHILAI-STEEL-PLANT,BEARING BALL 6310 OPEN C3,bearing ball 6310 open c3,CNMC-BRG-DGBB-6310-OPEN-04090,DEEP GROOVE BALL BEARING 50X110X27MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,1884.85,7,18
MAT-213545,CPSE-CIL,Coal Mining & Extraction,CIL-MCL-SAMBALPUR-MINES,PRESSURE GAUGE 0-40 KG/CM2 DIAL 100MM,pressure gauge 0-40 kg/cm2 dial 100mm,CNMC-INS-GAUGE-0-40KGCM2-100MM-04091,INDUSTRIAL BOURDON TUBE PRESSURE GAUGE RANGE 0-40 KG/CM2 DIAL 100MM BOTTOM MOUNT 1/2 INCH NPT CASE SS304 IP65 ASME B40.100,INSTRUMENTATION-CONTROL,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,2482.52,4,16
MAT-671691,CPSE-NTPC,Thermal Power Generation,NTPC-DADRI-POWER-STATION,BEARING BALL 6310 2RS1 C3,bearing ball 6310 2rs1 c3,CNMC-BRG-DGBB-6310-2RS1-04092,DEEP GROOVE BALL BEARING 50X110X27MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,2374.77,6,27
MAT-220576,CPSE-ONGC,Oil & Gas Upstream,ONGC-ANKLESHWAR-ASSET,BEARING BL 6310 2RS1 C3,bearing bl 6310 2rs1 c3,CNMC-BRG-DGBB-6310-2RS1-04092,DEEP GROOVE BALL BEARING 50X110X27MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,2462.87,12,45
MAT-958676,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-VIJAIPUR-COMPRESSOR,MCB 20A 1P C CURVE 10KA,mcb 20a 1p c curve 10ka,CNMC-ELE-MCB-20A-1P-C-04093,MINIATURE CIRCUIT BREAKER 20A 1P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,ELECTRICAL-SWITCHGEAR,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,297.46,30,164
MAT-781129,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HYDERABAD-HPEP,PRESSURE GAUGE 0-100 KG/CM2 DIAL 150MM,pressure gauge 0-100 kg/cm2 dial 150mm,CNMC-INS-GAUGE-0-100KGCM2-150MM-04094,INDUSTRIAL BOURDON TUBE PRESSURE GAUGE RANGE 0-100 KG/CM2 DIAL 150MM BOTTOM MOUNT 1/2 INCH NPT CASE SS304 IP65 ASME B40.100,INSTRUMENTATION-CONTROL,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,4561.36,13,47
MAT-315676,CPSE-CIL,Coal Mining & Extraction,CIL-NCL-SINGRAULI-MINES,HEX HEAD BOLT M12 X 40MM GR 8.8,hex head bolt m12 x 40mm gr 8.8,CNMC-FAS-BOLT-M12X40MM-8.8-04095,HEXAGONAL HEAD BOLT HIGH TENSILE M12 X 40MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,HARDWARE-FASTENERS,NO,NO,UNIQUE,1.0,AUTO_APPROVED,,37.6,286,638
MAT-430731,CPSE-SAIL,Steel & Metals,SAIL-BOKARO-STEEL-PLANT,CONTACTOR 25A 3P 230VAC 3TF33,contactor 25a 3p 230vac 3tf33,CNMC-ELE-CONT-25A-3TF33-230V-04096,3-POLE POWER CONTACTOR 25A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1,ELECTRICAL-SWITCHGEAR,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,3255.13,4,16
MAT-370710,CPSE-IOCL,Refining & Petrochemicals,IOCL-HALDIA-REFINERY,MCB 16A 1P C CURVE 10KA,mcb 16a 1p c curve 10ka,CNMC-ELE-MCB-16A-1P-C-04097,MINIATURE CIRCUIT BREAKER 16A 1P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,ELECTRICAL-SWITCHGEAR,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,274.22,1,10
MAT-650587,CPSE-ONGC,Oil & Gas Upstream,ONGC-ANKLESHWAR-ASSET,MCB 16A 1P C CURVE 10KA,mcb 16a 1p c curve 10ka,CNMC-ELE-MCB-16A-1P-C-04097,MINIATURE CIRCUIT BREAKER 16A 1P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,ELECTRICAL-SWITCHGEAR,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,292.56,7,25
MAT-869869,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-PATA-PETROCHEMICAL,BEARING BALL 6207 ZZ C3,bearing ball 6207 zz c3,CNMC-BRG-DGBB-6207-ZZ-04098,DEEP GROOVE BALL BEARING 35X72X17MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,607.56,9,26
MAT-159656,CPSE-NTPC,Thermal Power Generation,NTPC-VINDHYACHAL-STPS-4760MW,BEARING SPH ROLLER 22220K C3,bearing sph roller 22220k c3,CNMC-BRG-SPH-22220K-C3-04099,SPHERICAL ROLLER BEARING 100X180X46MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,14525.24,2,10
MAT-572206,CPSE-NTPC,Thermal Power Generation,NTPC-SINGRAULI-STPS-2000MW,BRG SPH ROLLER 22220K C3,brg sph roller 22220k c3,CNMC-BRG-SPH-22220K-C3-04099,SPHERICAL ROLLER BEARING 100X180X46MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,13591.05,8,21
MAT-716472,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HARIDWAR-HEEP,SWING CHECK VALVE 2 INCH 150# WCB,swing check valve 2 inch 150# wcb,CNMC-VLV-CHECK-2INCH-150#-WCB-04100,SWING CHECK NON RETURN VALVE 2 INCH CLASS 150# FLANGED RF BODY WCB TRIM 8 BS 1868 / ASME B16.34,PIPING-VALVES,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,7034.0,10,33
MAT-438468,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-VIJAIPUR-COMPRESSOR,BEARING SPH ROLLER 22316 NORMAL,bearing sph roller 22316 normal,CNMC-BRG-SPH-22316-NORMAL-04101,SPHERICAL ROLLER BEARING 80X170X58MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,14839.8,12,32
MAT-522856,CPSE-BHEL,Heavy Electrical Engineering,BHEL-TRICHY-BOILER-PLANT,MCB 16A 3P C CURVE 10KA,mcb 16a 3p c curve 10ka,CNMC-ELE-MCB-16A-3P-C-04102,MINIATURE CIRCUIT BREAKER 16A 3P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,ELECTRICAL-SWITCHGEAR,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,982.67,16,36
MAT-534425,CPSE-ONGC,Oil & Gas Upstream,ONGC-URAN-PROCESSING-PLANT,BEARING BALL 6310 OPEN C3,bearing ball 6310 open c3,CNMC-BRG-DGBB-6310-OPEN-04103,DEEP GROOVE BALL BEARING 50X110X27MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,2155.39,11,30
MAT-919965,CPSE-ONGC,Oil & Gas Upstream,ONGC-URAN-PROCESSING-PLANT,MCCB 250A 4P 36KA THERM-MAG,mccb 250a 4p 36ka therm-mag,CNMC-ELE-MCCB-250A-4P-36KA-04104,MOULDED CASE CIRCUIT BREAKER 250A 4P 415V AC 36KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2,ELECTRICAL-SWITCHGEAR,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,35760.35,5,16
MAT-880827,CPSE-SAIL,Steel & Metals,SAIL-BOKARO-STEEL-PLANT,BEARING SPH ROLLER 22218 C3,bearing sph roller 22218 c3,CNMC-BRG-SPH-22218-C3-04105,SPHERICAL ROLLER BEARING 90X160X40MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,8994.56,6,16
MAT-317813,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HYDERABAD-HPEP,BEARING SPH ROLLER 22216K C3,bearing sph roller 22216k c3,CNMC-BRG-SPH-22216K-C3-04106,SPHERICAL ROLLER BEARING 80X140X33MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,6852.68,3,9
MAT-525334,CPSE-NTPC,Thermal Power Generation,NTPC-RAMAGUNDAM-STPS-2600MW,BEARING SPH ROLLER 22314K NORMAL,bearing sph roller 22314k normal,CNMC-BRG-SPH-22314K-NORMAL-04107,SPHERICAL ROLLER BEARING 70X150X51MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,9192.27,31,102
MAT-991544,CPSE-ONGC,Oil & Gas Upstream,ONGC-HAZIRA-GAS-PLANT,SPIRAL WOUND GASKET 1 INCH 150# SS304/GR,spiral wound gasket 1 inch 150# ss304/gr,CNMC-SEAL-SPRL-1INCH-150#-SS304-04108,SPIRAL WOUND METALLIC GASKET 1 INCH CLASS 150# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20,GASKETS-SEALING-PRODUCTS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,202.85,68,267
MAT-261445,CPSE-NTPC,Thermal Power Generation,NTPC-KORBA-SUPER-THERMAL,BEARING BALL 6210 OPEN C3,bearing ball 6210 open c3,CNMC-BRG-DGBB-6210-OPEN-04109,DEEP GROOVE BALL BEARING 50X90X20MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,1393.24,6,20
MAT-237559,CPSE-NTPC,Thermal Power Generation,NTPC-SINGRAULI-STPS-2000MW,MCCB 400A 3P 50KA THERM-MAG,mccb 400a 3p 50ka therm-mag,CNMC-ELE-MCCB-400A-3P-50KA-04110,MOULDED CASE CIRCUIT BREAKER 400A 3P 415V AC 50KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2,ELECTRICAL-SWITCHGEAR,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,39292.91,0,2
MAT-677592,CPSE-ONGC,Oil & Gas Upstream,ONGC-URAN-PROCESSING-PLANT,FLANGE SORF 3 INCH 150# A105,flange sorf 3 inch 150# a105,CNMC-FLG-SORF-3INCH-150#-A105-04111,FORGED CARBON STEEL FLANGE SORF SIZE 3 INCH CLASS 150# ASTM A105 ASME B16.5,PIPING-FITTINGS,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,1212.65,113,256
MAT-689559,CPSE-BHEL,Heavy Electrical Engineering,BHEL-TRICHY-BOILER-PLANT,"FLANGE SORF 3 "" 150# A105","flange sorf 3 "" 150# a105",CNMC-FLG-SORF-3INCH-150#-A105-04111,FORGED CARBON STEEL FLANGE SORF SIZE 3 INCH CLASS 150# ASTM A105 ASME B16.5,PIPING-FITTINGS,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,1230.04,4,10
MAT-529004,CPSE-IOCL,Refining & Petrochemicals,IOCL-PANIPAT-REFINERY,SPIRAL WOUND GASKET 1 INCH 150# SS304/GR,spiral wound gasket 1 inch 150# ss304/gr,CNMC-SEAL-SPRL-1INCH-150#-SS304-04112,SPIRAL WOUND METALLIC GASKET 1 INCH CLASS 150# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20,GASKETS-SEALING-PRODUCTS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,172.38,37,193
