material_id,cpse_name,sector,plant,legacy_material_code,material_description,short_description,material_category,material_subcategory,technical_specification,material_grade,size,manufacturer,manufacturer_part_number,uom,unit_price,currency,annual_consumption,lead_time_days,criticality,procurement_type,supplier,last_purchase_date,status,canonical_material_id,common_national_material_code,duplicate_group_id,equivalence_group_id,match_type,equivalence_label,standardized_description,standardized_specification
MAT-ST-004914,NMDC,Steel,NMDC-PLANT-07,ST-572225,WELDING ELECTRODE - E7018 - 3.15 MM,WELDING ELECTRODE - E7018 - 3.15 MM,Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,OEM Equivalent,MP-94800,MTR,92553.65,INR,4300,4,MEDIUM,Rate Contract,Supplier A,2022-12-24,BLOCKED,CAN-ST-00735,NMC-ST-00735,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-004915,RINL,Steel,RINL-PLANT-08,ST-799745,"Induction Motor, 415V, 30 kW","Induction Motor, 415V, 30 kW",Motors,Induction Motor,IEC 60034,415V,30 kW,Precision Works,MP-21726,NOS,226396.72,INR,4412,13,LOW,Rate Contract,Supplier C,2026-08-05,ACTIVE,CAN-ST-00534,NMC-ST-00534,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-004916,MOIL,Steel,MOIL-PLANT-06,ST-109323,15 kW Helical Gearbox 20:1,15 kW Helical Gearbox 20:1,Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,ABC Industries,MP-82484,EA,218837.09,INR,1119,53,LOW,Domestic,Supplier D,2022-09-22,ACTIVE,CAN-ST-00300,NMC-ST-00300,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-004917,NMDC,Steel,NMDC-PLANT-05,ST-773966,Conveyor Belt - EP1000/4 - 1200 mm,Conveyor Belt - EP1000/4 - 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,ABC Industries,MP-44744,M,221760.07,INR,1909,4,CRITICAL,Domestic,Supplier B,2023-06-25,ACTIVE,CAN-ST-00422,NMC-ST-00422,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-004918,RINL,Steel,RINL-PLANT-06,ST-711357,Conveyor Belt EP1000/4 1200 mm,Conveyor Belt EP1000/4 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,OEM Equivalent,MP-65642,LTR,53229.5,INR,4085,21,HIGH,Imported,Supplier B,2024-05-19,BLOCKED,CAN-ST-00474,NMC-ST-00474,DUP-ST-00800,EQ-ST-00800,SIMILAR_NOT_EQUIVALENT,0,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-004919,NMDC,Steel,NMDC-PLANT-03,ST-242223,"Helical Gearbox, 15 kW, 20:1","Helical Gearbox, 15 kW, 20:1",Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,National Components,MP-74804,EA,230683.13,INR,128,3,CRITICAL,Imported,Supplier D,2024-05-16,ACTIVE,CAN-ST-00295,NMC-ST-00295,DUP-ST-00800,EQ-ST-00800,SIMILAR_NOT_EQUIVALENT,0,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-004920,NMDC,Steel,NMDC-PLANT-04,ST-217820,High Alumina Brick SMLS Al2O3 >70% 230x114x65 mm,High Alumina Brick SMLS Al2O3 >70% 230x1,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,Precision Works,MP-44708,NOS,62981.21,INR,2498,17,CRITICAL,Rate Contract,Supplier D,2026-07-26,ACTIVE,CAN-ST-00173,NMC-ST-00173,DUP-ST-00800,EQ-ST-00800,UNRELATED,0,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-004921,RINL,Steel,RINL-PLANT-05,ST-622904,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT Hydraulic Hose 1 inch,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,National Components,MP-25372,KG,70339.03,INR,2146,51,LOW,Domestic,Supplier B,2023-11-12,ACTIVE,CAN-ST-00313,NMC-ST-00313,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-004922,SAIL,Steel,SAIL-PLANT-07,ST-600790,Induction Motor 415V 30 kW,Induction Motor 415V 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,Precision Works,MP-99011,M,59816.99,INR,3082,22,CRITICAL,Domestic,Supplier B,2025-04-07,ACTIVE,CAN-ST-00543,NMC-ST-00543,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-004923,RINL,Steel,RINL-PLANT-02,ST-621261,Helical Gearbox 15 kW 20:1,Helical Gearbox 15 kW 20:1,Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,Bharat Engineering,MP-48766,MTR,220030.1,INR,3551,40,MEDIUM,Imported,Supplier D,2023-04-09,ACTIVE,CAN-ST-00268,NMC-ST-00268,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-004924,RINL,Steel,RINL-PLANT-02,ST-370690,E7018 Welding Electrode DIA 3.15 mm,E7018 Welding Electrode DIA 3.15 mm,Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,OEM Equivalent,MP-94647,MTR,82312.44,INR,2866,23,HIGH,Rate Contract,Supplier C,2026-02-06,ACTIVE,CAN-ST-00753,NMC-ST-00753,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-004925,RINL,Steel,RINL-PLANT-01,ST-233141,Welding Electrode - E7018 - 3.15 mm,Welding Electrode - E7018 - 3.15 mm,Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,Bharat Engineering,MP-13012,LTR,48995.7,INR,4491,48,MEDIUM,Domestic,Supplier A,2023-08-13,BLOCKED,CAN-ST-00798,NMC-ST-00798,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-004926,MOIL,Steel,MOIL-PLANT-05,ST-932138,Helical Gearbox 15 kW 20:1,Helical Gearbox 15 kW 20:1,Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,National Components,MP-73606,LTR,99024.94,INR,1048,65,MEDIUM,Imported,Supplier D,2023-08-19,BLOCKED,CAN-ST-00270,NMC-ST-00270,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-004927,NMDC,Steel,NMDC-PLANT-01,ST-257035,Process Pump - CS - 80 m3/h,Process Pump - CS - 80 m3/h,Pumps,Process Pump,API 610,CS,80 m3/h,ABC Industries,MP-13946,PC,66596.68,INR,4187,45,MEDIUM,Rate Contract,Supplier D,2026-06-29,BLOCKED,CAN-ST-00619,NMC-ST-00619,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
MAT-ST-004928,RINL,Steel,RINL-PLANT-08,ST-782733,Welding Electrode SMLS E7018 3.15 mm,Welding Electrode SMLS E7018 3.15 mm,Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,Precision Works,MP-79148,KG,169885.26,INR,1479,40,CRITICAL,Domestic,Supplier B,2026-04-01,ACTIVE,CAN-ST-00728,NMC-ST-00728,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-004929,MOIL,Steel,MOIL-PLANT-06,ST-909222,"High Alumina Brick, Al2O3 >70%, 230x114x65 mm","High Alumina Brick, Al2O3 >70%, 230x114x",Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,Bharat Engineering,MP-92918,EA,85259.28,INR,2669,53,MEDIUM,Domestic,Supplier A,2022-10-12,ACTIVE,CAN-ST-00111,NMC-ST-00111,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-004930,SAIL,Steel,SAIL-PLANT-05,ST-688037,Process Pump - CS - 80 m3/h,Process Pump - CS - 80 m3/h,Pumps,Process Pump,API 610,CS,80 m3/h,Precision Works,MP-49192,PC,101214.61,INR,47,86,MEDIUM,Rate Contract,Supplier C,2025-11-14,ACTIVE,CAN-ST-00648,NMC-ST-00648,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
MAT-ST-004931,RINL,Steel,RINL-PLANT-03,ST-151324,415V  INDUCTION  MOTOR  DIA  30  KW,415V  INDUCTION  MOTOR  DIA  30  KW,Motors,Induction Motor,IEC 60034,415V,30 kW,ABC Industries,MP-98159,LTR,15995.35,INR,3571,74,CRITICAL,Imported,Supplier A,2024-03-16,BLOCKED,CAN-ST-00513,NMC-ST-00513,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-004932,NMDC,Steel,NMDC-PLANT-08,ST-683229,6312 ZZ Deep Groove Ball Bearing DIA 6312,6312 ZZ Deep Groove Ball Bearing DIA 631,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,OEM Equivalent,MP-33731,NOS,80011.45,INR,4651,18,MEDIUM,Rate Contract,Supplier C,2023-03-07,ACTIVE,CAN-ST-00014,NMC-ST-00014,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-004933,NMDC,Steel,NMDC-PLANT-05,ST-401201,"Deep Groove Ball Bearing, 6312 ZZ, 6312","Deep Groove Ball Bearing, 6312 ZZ, 6312",Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,ABC Industries,MP-58585,PC,106514.77,INR,4481,80,HIGH,Imported,Supplier A,2026-05-07,ACTIVE,CAN-ST-00083,NMC-ST-00083,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-004934,MOIL,Steel,MOIL-PLANT-01,ST-342836,"Helical Gearbox, 15 kW, 20:1","Helical Gearbox, 15 kW, 20:1",Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,Precision Works,MP-93750,NOS,249964.93,INR,557,68,HIGH,Imported,Supplier C,2022-11-09,ACTIVE,CAN-ST-00239,NMC-ST-00239,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-004935,SAIL,Steel,SAIL-PLANT-05,ST-177929,High Alumina Brick SMLS Al2O3 >70% 230x114x65 mm,High Alumina Brick SMLS Al2O3 >70% 230x1,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,Precision Works,MP-77315,NOS,109677.92,INR,2174,51,MEDIUM,Rate Contract,Supplier D,2025-07-27,ACTIVE,CAN-ST-00130,NMC-ST-00130,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-004936,NMDC,Steel,NMDC-PLANT-08,ST-945112,Helical Gearbox 15 kW 20:1,Helical Gearbox 15 kW 20:1,Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,ABC Industries,MP-62755,KG,18520.14,INR,2502,77,CRITICAL,Imported,Supplier D,2024-12-22,BLOCKED,CAN-ST-00208,NMC-ST-00208,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-004937,NMDC,Steel,NMDC-PLANT-06,ST-577646,"Process Pump, CS, 80 m3/h","Process Pump, CS, 80 m3/h",Pumps,Process Pump,API 610,CS,80 m3/h,National Components,MP-24484,MTR,44040.27,INR,2702,43,CRITICAL,Imported,Supplier A,2026-03-18,ACTIVE,CAN-ST-00669,NMC-ST-00669,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,CS Process Pump 80 m3/h,API 610
MAT-ST-004938,MOIL,Steel,MOIL-PLANT-02,ST-586098,EP1000/4 Conveyor Belt DIA 1200 mm,EP1000/4 Conveyor Belt DIA 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,OEM Equivalent,MP-46835,KG,249142.49,INR,2432,61,CRITICAL,Rate Contract,Supplier A,2026-02-24,ACTIVE,CAN-ST-00488,NMC-ST-00488,DUP-ST-00800,EQ-ST-00800,SIMILAR_NOT_EQUIVALENT,0,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-004939,SAIL,Steel,SAIL-PLANT-06,ST-839912,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT Hydraulic Hose 1 inch,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,Precision Works,MP-30133,MTR,159950.43,INR,367,65,CRITICAL,Imported,Supplier C,2024-01-07,ACTIVE,CAN-ST-00303,NMC-ST-00303,DUP-ST-00800,EQ-ST-00800,SIMILAR_NOT_EQUIVALENT,0,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-004940,NMDC,Steel,NMDC-PLANT-03,ST-603271,6312 ZZ Deep Groove Ball Bearing DIA 6312,6312 ZZ Deep Groove Ball Bearing DIA 631,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,Precision Works,MP-80843,MTR,162512.55,INR,4343,34,CRITICAL,Rate Contract,Supplier C,2026-05-30,ACTIVE,CAN-ST-00098,NMC-ST-00098,DUP-ST-00800,EQ-ST-00800,UNRELATED,0,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-004941,RINL,Steel,RINL-PLANT-02,ST-135285,EP1000/4 Conveyor Belt 1200 mm,EP1000/4 Conveyor Belt 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,National Components,MP-39108,NOS,40978.59,INR,4022,17,LOW,Imported,Supplier D,2023-07-11,ACTIVE,CAN-ST-00426,NMC-ST-00426,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-004942,MOIL,Steel,MOIL-PLANT-04,ST-273770,"High Alumina Brick, Al2O3 >70%, 230x114x65 mm","High Alumina Brick, Al2O3 >70%, 230x114x",Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,Precision Works,MP-40446,MTR,77330.07,INR,4132,16,HIGH,Imported,Supplier A,2024-01-30,ACTIVE,CAN-ST-00138,NMC-ST-00138,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-004943,RINL,Steel,RINL-PLANT-08,ST-491546,Conveyor Belt - EP1000/4 - 1200 mm,Conveyor Belt - EP1000/4 - 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,Precision Works,MP-84348,PC,51592.77,INR,1392,49,LOW,Rate Contract,Supplier C,2022-12-09,BLOCKED,CAN-ST-00419,NMC-ST-00419,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-004944,MOIL,Steel,MOIL-PLANT-01,ST-978074,CS Process Pump 80 m3/h,CS Process Pump 80 m3/h,Pumps,Process Pump,API 610,CS,80 m3/h,ABC Industries,MP-46036,M,89975.73,INR,2618,54,CRITICAL,Imported,Supplier A,2023-09-16,ACTIVE,CAN-ST-00649,NMC-ST-00649,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
MAT-ST-004945,NMDC,Steel,NMDC-PLANT-03,ST-335817,Process Pump CS 80 m3/h,Process Pump CS 80 m3/h,Pumps,Process Pump,API 610,CS,80 m3/h,National Components,MP-52453,EA,227186.1,INR,1816,35,CRITICAL,Imported,Supplier A,2023-09-27,ACTIVE,CAN-ST-00663,NMC-ST-00663,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
MAT-ST-004946,SAIL,Steel,SAIL-PLANT-02,ST-307602,SAE 100R2AT Hydraulic Hose DIA 1 inch,SAE 100R2AT Hydraulic Hose DIA 1 inch,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,Bharat Engineering,MP-14925,LTR,21417.34,INR,3897,89,HIGH,Domestic,Supplier C,2025-03-15,ACTIVE,CAN-ST-00356,NMC-ST-00356,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-004947,SAIL,Steel,SAIL-PLANT-05,ST-206054,Welding Electrode SMLS E7018 3.15 mm,Welding Electrode SMLS E7018 3.15 mm,Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,ABC Industries,MP-54018,KG,99801.26,INR,4702,56,HIGH,Domestic,Supplier B,2024-10-10,BLOCKED,CAN-ST-00717,NMC-ST-00717,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-004948,SAIL,Steel,SAIL-PLANT-08,ST-416237,15 KW HELICAL GEARBOX DIA 20:1,15 KW HELICAL GEARBOX DIA 20:1,Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,National Components,MP-44861,KG,222123.13,INR,1929,21,CRITICAL,Rate Contract,Supplier C,2024-08-17,ACTIVE,CAN-ST-00208,NMC-ST-00208,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-004949,NMDC,Steel,NMDC-PLANT-04,ST-907336,415V Induction Motor DIA 30 kW,415V Induction Motor DIA 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,Bharat Engineering,MP-67466,KG,182729.48,INR,1294,56,HIGH,Imported,Supplier B,2023-02-09,ACTIVE,CAN-ST-00565,NMC-ST-00565,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-004950,NMDC,Steel,NMDC-PLANT-01,ST-792891,High Alumina Brick Al2O3 >70% 230x114x65 mm,High Alumina Brick Al2O3 >70% 230x114x65,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,Precision Works,MP-89074,MTR,76946.65,INR,3150,84,LOW,Domestic,Supplier D,2026-04-30,ACTIVE,CAN-ST-00112,NMC-ST-00112,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-004951,MOIL,Steel,MOIL-PLANT-06,ST-619042,6312 ZZ Deep Groove Ball Bearing DIA 6312,6312 ZZ Deep Groove Ball Bearing DIA 631,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,Precision Works,MP-74151,M,90153.54,INR,1676,60,HIGH,Imported,Supplier C,2022-10-29,ACTIVE,CAN-ST-00016,NMC-ST-00016,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-004952,SAIL,Steel,SAIL-PLANT-02,ST-284840,"Deep Groove Ball Bearing, 6312 ZZ, 6312","Deep Groove Ball Bearing, 6312 ZZ, 6312",Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,Precision Works,MP-28604,EA,23785.45,INR,1234,65,CRITICAL,Rate Contract,Supplier B,2025-05-27,ACTIVE,CAN-ST-00041,NMC-ST-00041,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-004953,NMDC,Steel,NMDC-PLANT-07,ST-214914,Helical Gearbox 15 kW 20:1,Helical Gearbox 15 kW 20:1,Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,OEM Equivalent,MP-54853,M,224262.79,INR,1022,57,LOW,Rate Contract,Supplier B,2024-03-22,ACTIVE,CAN-ST-00300,NMC-ST-00300,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-004954,RINL,Steel,RINL-PLANT-08,ST-229719,15 kW Helical Gearbox 20:1,15 kW Helical Gearbox 20:1,Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,Bharat Engineering,MP-31241,M,106527.61,INR,3690,54,HIGH,Domestic,Supplier D,2023-04-09,ACTIVE,CAN-ST-00236,NMC-ST-00236,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-004955,NMDC,Steel,NMDC-PLANT-02,ST-240718,Welding Electrode - E7018 - 3.15 mm,Welding Electrode - E7018 - 3.15 mm,Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,Precision Works,MP-72492,LTR,156266.99,INR,4004,35,MEDIUM,Rate Contract,Supplier A,2023-08-15,BLOCKED,CAN-ST-00740,NMC-ST-00740,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-004956,MOIL,Steel,MOIL-PLANT-04,ST-349488,6312 ZZ Deep Groove Ball Bearing DIA 6312,6312 ZZ Deep Groove Ball Bearing DIA 631,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,ABC Industries,MP-41479,KG,202507.5,INR,2164,34,HIGH,Domestic,Supplier B,2025-04-12,BLOCKED,CAN-ST-00099,NMC-ST-00099,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-004957,NMDC,Steel,NMDC-PLANT-03,ST-368318,High Alumina Brick SMLS Al2O3 >70% 230x114x65 mm,High Alumina Brick SMLS Al2O3 >70% 230x1,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,ABC Industries,MP-19774,EA,138514.7,INR,3847,84,CRITICAL,Imported,Supplier C,2024-08-31,BLOCKED,CAN-ST-00119,NMC-ST-00119,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-004958,SAIL,Steel,SAIL-PLANT-08,ST-826218,EP1000/4 Conveyor Belt 1200 mm,EP1000/4 Conveyor Belt 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,Bharat Engineering,MP-31724,M,65760.12,INR,3616,73,HIGH,Domestic,Supplier A,2025-07-19,ACTIVE,CAN-ST-00475,NMC-ST-00475,DUP-ST-00800,EQ-ST-00800,SIMILAR_NOT_EQUIVALENT,0,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-004959,MOIL,Steel,MOIL-PLANT-03,ST-214346,High Alumina Brick Al2O3 >70% 230x114x65 mm,High Alumina Brick Al2O3 >70% 230x114x65,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,OEM Equivalent,MP-16957,M,234197.93,INR,930,70,HIGH,Rate Contract,Supplier C,2023-05-20,ACTIVE,CAN-ST-00114,NMC-ST-00114,DUP-ST-00800,EQ-ST-00800,SIMILAR_NOT_EQUIVALENT,0,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-004960,MOIL,Steel,MOIL-PLANT-07,ST-694761,SAE  100R2AT  Hydraulic  Hose  DIA  1  inch,SAE  100R2AT  Hydraulic  Hose  DIA  1  i,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,ABC Industries,MP-73182,KG,159224.7,INR,4344,48,LOW,Imported,Supplier D,2025-04-18,ACTIVE,CAN-ST-00322,NMC-ST-00322,DUP-ST-00800,EQ-ST-00800,UNRELATED,0,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-004961,NMDC,Steel,NMDC-PLANT-06,ST-344470,High Alumina Brick - Al2O3 >70% - 230x114x65 mm,High Alumina Brick - Al2O3 >70% - 230x11,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,ABC Industries,MP-70981,EA,52860.28,INR,2399,86,HIGH,Imported,Supplier B,2026-06-21,ACTIVE,CAN-ST-00193,NMC-ST-00193,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-004962,MOIL,Steel,MOIL-PLANT-01,ST-604383,Induction Motor 415V 30 kW,Induction Motor 415V 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,Bharat Engineering,MP-56060,LTR,225689.09,INR,1586,44,LOW,Domestic,Supplier A,2026-01-11,ACTIVE,CAN-ST-00517,NMC-ST-00517,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-004963,MOIL,Steel,MOIL-PLANT-05,ST-727257,6312 ZZ Deep Groove Ball Bearing 6312,6312 ZZ Deep Groove Ball Bearing 6312,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,Precision Works,MP-47506,KG,173294.99,INR,4054,61,LOW,Domestic,Supplier A,2023-06-04,ACTIVE,CAN-ST-00039,NMC-ST-00039,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-004964,RINL,Steel,RINL-PLANT-08,ST-827099,Deep Groove Ball Bearing SMLS 6312 ZZ 6312,Deep Groove Ball Bearing SMLS 6312 ZZ 63,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,Precision Works,MP-73484,NOS,215761.38,INR,3453,6,CRITICAL,Rate Contract,Supplier D,2025-05-02,ACTIVE,CAN-ST-00089,NMC-ST-00089,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-004965,NMDC,Steel,NMDC-PLANT-08,ST-842451,EP1000/4 CONVEYOR BELT DIA 1200 MM,EP1000/4 CONVEYOR BELT DIA 1200 MM,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,Precision Works,MP-31756,LTR,143800.27,INR,2346,60,HIGH,Rate Contract,Supplier A,2026-07-29,ACTIVE,CAN-ST-00498,NMC-ST-00498,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-004966,NMDC,Steel,NMDC-PLANT-03,ST-368538,Induction Motor - 415V - 30 kW,Induction Motor - 415V - 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,National Components,MP-99338,M,144513.56,INR,2238,73,LOW,Rate Contract,Supplier B,2024-12-22,ACTIVE,CAN-ST-00574,NMC-ST-00574,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
